#separator:tab
#html:true
#guid column:1
#notetype column:2
#deck column:3
#tags column:10
ynqA=lL|DB	Basic (and reversed card)-b9071	日文文法	やすい　「容易...」「好...」	この靴ははきやしいです(這個鞋子很好穿)[sound:rec1551445603.mp3][sound:015.mp3]					
L[Xo8LC!T1	Basic (and reversed card)-b9071	日文文法	&nbsp;にくい　　「不容易...」「難...」	この道はハイヒールでは歩きにくい(這條路穿高跟鞋不好走)[sound:rec1551452387.mp3][sound:016.mp3]					
BfiD]>&+=!	Basic (and reversed card)-b9071	日文文法	...は...より　　「...比...」	今年の夏は昨年より熱い(今年夏天比去年熱)[sound:rec1551452629.mp3][sound:017.mp3]					
L?mlblA|}M	Basic (and reversed card)-b9071	日文文法	...より...ほう　　「...比...」「比起...,更」	クーラーをつけるより、窓を開けるほうがいいでしょう(與其開冷氣,不如開穿戶更好)[sound:rec1551455079.mp3][sound:018.mp3]					
ou_$h{aV-/	Basic (and reversed card)-b9071	日文文法	...と...と、どちら　　「在...與...中,哪個?」	紅茶とコーヒーと、どちらがよろしいですか(紅茶跟咖啡你要哪個?)[sound:rec1551455696.mp3][sound:019.mp3]					
gI@z6O7x+Q	Basic (and reversed card)-b9071	1.每日日文文法	...ほど...はない　　「不像...那麼...」「沒有比～那麼...」	"大きい船は、小さい船ほど揺れない(大船不像小船這麼會搖)[sound:rec1551456049.mp3][sound:020.mp3]<br>文法：<br><div><span style=""background-color: rgb(206, 252, 153);"">Vる<br>N</span><br>+ほど/くらい<br>Nは(他に)<br>＋はない(指人動物之外)/<br>＋いない(指人動物)</div><div><span style=""background-color: rgb(255, 255, 127);"">＝一番</span><br>表主觀認定的，～是最好的～</div>"					N3文法
i[XG@nmk`}	Basic (and reversed card)-b9071	日文單字N5-N1	あい[sound:google-6a545da2-1cebd2b4-af718a80-0980fc82-0a8485af.mp3]	「愛」愛,愛情,喜愛,熱愛					
s^v4]1v_Gx	Basic (and reversed card)-b9071	日文單字N5-N1	あいて[sound:google-871ed398-08d0e4da-b802447b-d8d612e2-eb7b7d85.mp3]	「相手」 對手,夥伴					
"j]D#_^wGvh"	Basic (and reversed card)-b9071	日文N3文法	あかんぼう[sound:google-2f67567e-6f125115-6122e23f-dfff59ad-12d3ef70.mp3]	「赤ん坊」名：嬰兒,指剛出生的					N3
BeeLw:uPr*	Basic (and reversed card)-b9071	日文N3單字	あきち[sound:google-1e3988ca-deb2f837-28f9f6ee-28fc696b-62723920.mp3]	「空き地」空地					N3
oYw/ez28Ka	Basic (and reversed card)-b9071	日文單字N5-N1	あくしゅ[sound:google-9e7ecd08-6496f0c8-af657eef-f87b7642-1269d2cc.mp3]	「握手」握手					
Nf^&Uc[fan	Basic (and reversed card)-b9071	日文單字N5-N1	あさひ[sound:google-15963259-4da2ccd1-e2f520ae-b661c8e6-4277713c.mp3]	「朝日」朝陽,旭日					
tS/=$9w+ct	Basic (and reversed card)-b9071	日文N2單字	あしあと[sound:google-658d40ea-cf26a416-84542b8d-3a0692d0-5458cdf2.mp3]	「足跡」名詞：腳印,足跡,痕跡,事蹟					N2
NAb5?<leBb	Basic (and reversed card)-b9071	日文單字N5-N1	あじみ[sound:google-60e3c319-b3778f54-2b63ae62-427bf4fb-9857e32e.mp3]	「味見」試口味					
LqMdH@,{Z1	Basic (and reversed card)-b9071	日文N2單字	あしもと[sound:google-7fdab2bb-fe3e4589-a3492dcc-b58e64cc-e0c2d73d.mp3]	「足元」腳邊					N2
46zq4ek,z	Basic (and reversed card)-b9071	日文N2單字	あたりまえ[sound:google-14c458d4-4d21467a-ed38e633-78f7d2f6-ae49f5a0.mp3]	「当たり前」理所當然,正常[形動]<br>...当たり前のこと...<br>...当たり前だ。					N2
m}Su|~ryoV	Basic (and reversed card)-b9071	日文N3單字	あつまり[sound:google-1577debc-4fc48708-b51081e0-7a2862c5-aa46b12e.mp3]	「集まり」名：集合					N3
eJ$CL3-4z`	Basic (and reversed card)-b9071	日文N3單字	あてさき[sound:google-7e88fcd2-a79bd7f6-80949a01-ed9fbd5a-2e5a425d.mp3]	「宛先」收件人的姓名、地址					N3
Q@O{(]?fkz	Basic (and reversed card)-b9071	日文單字N5-N1	あぶら[sound:google-a9839b16-c2f13c6f-db0ada33-10b611a4-73c91a39.mp3]	「油」油					
gq:{=6*$X&	Basic (and reversed card)-b9071	日文N2單字	あまど[sound:google-9cf70f44-dbede4c6-83a53b6b-c1f1020e-6873fe9c.mp3]	"「雨戸」名：(為防風防雨而罩在窗外的)木板 窗 滑窗<div>類：シャッター 電捲門<br><div>[sound:48.mov]雨戸を開ける。 拉開木板套窗</div>
<div>掃除のたびに雨戸を閉められて部屋が暗かったです。&nbsp;</div>
<div>每次打掃時總是把擋雨窗闔攏,使得房間一片漆黑。</div></div>"					N2
B)%KiT~:YC	Basic (and reversed card)-b9071	日文N3單字	あみど[sound:google-a6fc001d-5340659f-b020643a-c6db316e-8d822a52.mp3]	「網戸」名：紗門,紗窗					N3
uemdLSRmgn	Basic (and reversed card)-b9071	日文單字N5-N1	いかり[sound:google-f95aa0df-63b34c86-a55c1314-ad0fa086-e5c7e1fa.mp3]	「怒り」憤怒					
Q:7He^Wa_~	Basic (and reversed card)-b9071	日文N2單字	いぎ[sound:google-d5b087d4-a95eae2a-333ebaf6-8493ec99-6a7fb4a3.mp3]	「意義」名詞：意義;價值<br><br>存在意義 [そんざいいぎ]					N2
GHv4~I8)[~	Basic (and reversed card)-b9071	日文N2單字	いきもの[sound:google-c6dd6a93-2b86b93f-4c4514f9-992ccf2b-97f3ee41.mp3]	「生き物」名詞：生物 動物; 有生命力的東西					N2
d{7n&HHa9o	Basic (and reversed card)-b9071	日文N2單字	いくじ[sound:google-7c1622ad-94a7817f-3c80769e-f0de99a2-5b258085.mp3]	"「育児」名詞：育兒,養育小孩<br><br>私<span style=""background-color: rgb(255, 255, 102);"">は</span>育児<span style=""background-color: rgb(255, 255, 102);"">に</span>疲れている。"					N2
fRK|;+GrtP	Basic (and reversed card)-b9071	日文N2單字	いご[sound:google-1c8d3f89-9d874c3b-1a61174d-6bac5860-de62e0c5.mp3]	「以後」名：以後					N2
IIcMYJ`oQ4	Basic (and reversed card)-b9071	日文單字N5-N1	いし[sound:google-adf1b5c2-f894fcb3-7b452fe3-97475166-047eb40e.mp3]	「医師」醫生<div><br></div>					
MhX(a~7_9p	Basic (and reversed card)-b9071	日文單字N5-N1	いぜん[sound:google-df90dcdc-7c8a0da4-107647b6-77f7bf68-7d327d9f.mp3]	「以前」以前					
"nE8z#5[F+I"	Basic (and reversed card)-b9071	日文N2單字	いた「板」[sound:google-872df24d-4ef88c49-61a5a4dc-3c8681aa-c60e9c32.mp3]	「板」名：木板 薄板 : 舞台&nbsp;<br><div>類：板前[いたまえ]</div>					N2
NVDA(!<1&?	Basic (and reversed card)-b9071	日文N2單字	いたみ[sound:google-b0643379-9184fa54-969336b7-e606ed10-046cf4d6.mp3]	「痛み、傷み」名詞：疼痛,悲傷,苦惱,腐壞					N2
QnZ|Ph&YNU	Basic (and reversed card)-b9071	日文N2單字	いちぶ[sound:google-94de825c-128b39b4-8650212f-911f6d37-49b1a183.mp3]	「一部」名詞：一部分(書籍、印刷物等) 一冊‧ 一份一套					N2
rKd}3x-l7q	Basic (and reversed card)-b9071	日文N2單字	いっかげつ[sound:google-3517d9f5-0b06290f-1124419c-78973b84-af4f0095.mp3]	「一か月」一個月					N2
QiG?E[z(HS	Basic (and reversed card)-b9071	日文N2單字	いっしょう[sound:google-4943e4c9-de405412-4a4a2357-6b6e444f-240589d0.mp3]	「一生」名：一生、一輩子、終生					N2
H3u^l;)u/k	Basic (and reversed card)-b9071	日文N2單字	いっぼうつうこう[sound:google-08065d44-f34ce5db-11b4e616-35d5a297-20a71ead.mp3]	「一坊通行」單向通行					N2
tC});I?wud	Basic (and reversed card)-b9071	日文N2單字	いとこ[sound:google-ecd48d16-eafc50cc-e24c816b-e41a562f-39570c16.mp3]	「いとこ」名：堂兄弟姊妹,表兄弟姊妹					N2
uOq7DZHamw	Basic (and reversed card)-b9071	日文N2單字	いねむり[sound:google-ed5958dc-8f106b01-23221832-0741aabb-f276f379.mp3]	"「居眠り」[名自サ]打瞌睡<br><span style=""color: rgb(119, 119, 119);"">授業中に</span><font color=""green"">居眠り</font><span style=""color: rgb(119, 119, 119);"">する/上课打瞌睡。</span>"					N2
FC)_Q&d4pz	Basic (and reversed card)-b9071	日文單字N5-N1	いりょう[sound:google-37c10931-1b4fa369-164db596-c18976a6-83c47479.mp3]	「医療」醫療					
tAr>iena3>	Basic (and reversed card)-b9071	日文單字N5-N1	いわ[sound:google-04a237f2-fd80b400-47461402-4809fcc8-5989007d.mp3]	「岩」岩石					
P_c6|U6fE&	Basic (and reversed card)-b9071	日文N3單字	いんしょう[sound:google-7b8b6cc0-b997b7e1-c0279169-e4e632b9-29079710.mp3]	"「印象」名、<span style=""background-color: rgb(255, 252, 121);"">他サ</span>：印象"					N3
ua>^[-e)pA	Basic (and reversed card)-b9071	日文N2單字	うがい[sound:google-beaf9fd3-83a8ee0d-b3e1d333-d9f60461-5968bcc5.mp3]	「うがい」[名自サ]漱口<br>うがい薬が苦手だ。最怕漱口水了					N2
Q3a!Rlk=hs	Basic (and reversed card)-b9071	日文單字N5-N1	うけとりにん[sound:google-3188ff95-23a2c1ef-b36e4108-394e8cd4-89f15f6b.mp3]	「受取人」領收人					
F_{M9D+$Fo	Basic (and reversed card)-b9071	日文N3單字	うさぎ[sound:google-2aa012a5-43f911ca-b8174cc9-2132a60f-bfdddb26.mp3]	「うさぎ」 &nbsp;兔子					N3
jjm^F3`[y$	Basic (and reversed card)-b9071	日文單字N5-N1	うし[sound:google-62244dcf-d2aae7d5-93607e0c-a8cbbc27-9c8cd13e.mp3]	「牛」 牛					
G4vQ7&62>6	Basic (and reversed card)-b9071	日文單字N5-N1	うせつ[sound:google-f6858a84-a771227d-37b4473e-5cabfb70-0d343174.mp3]	「右折」右轉					
LBswr--+?u	Basic (and reversed card)-b9071	日文單字N5-N1	うそつき[sound:google-e12df24c-8ae6d59c-484b516d-3d0037ea-30b7426b.mp3]	「うそつき」說謊					
wF6`ma-T4J	Basic (and reversed card)-b9071	日文單字N5-N1	うま[sound:google-8bbbc7be-05d05b8f-5a57d12e-03a5695e-c9e3c19d.mp3]	「馬」 馬<div><br /></div>					
"d7~&#L)}0("	Basic (and reversed card)-b9071	日文N2單字	うまれ[sound:google-81f93fed-68047c97-54188633-72c8d384-a1593173.mp3]	「生まれ」名：出生,出生地,出身,門第<br>生まれ変わったら、ビルゲイツになりたい<br>希望我的下輩子會是比爾蓋茲<br>[sound:google-89940f56-a283b4be-2cfbc0b3-acf82bd4-91662888.mp3]					N2
xr/R;/NJDv	Basic (and reversed card)-b9071	日文單字N5-N1	うめ[sound:google-eade74ce-9c31856e-f62347ad-bc87bd31-cc5bb88b.mp3]	「梅」 梅子					
wL;OoYF|XK	Basic (and reversed card)-b9071	日文N2單字	うりあげ[sound:google-e6f2f25b-63ac1392-9cef4744-aeeb9ded-1e280ff8.mp3]	「売り上げ」名：銷售額、營業額<br>売り上げが伸びる/銷售額增加					N2
JGe*^cuo&*	Basic (and reversed card)-b9071	日文N2單字	うわさ[sound:google-d3ed2908-ef03b54c-f14c628d-1615e9f9-daf3bf56.mp3]	「噂」名：謠言、傳言<br>お噂は伺っております。 ／久仰大名。<br>噂にたがわぬ。 ／名不虛傳。					N2
h/M0Kt7H88	Basic (and reversed card)-b9071	日文N2單字	うんが[sound:google-8b620b84-002052be-eb1303aa-9982d5ba-9d37e1f2.mp3]	「運河」名詞：運河					
RdLUtk*.nU	Basic (and reversed card)-b9071	日文單字N5-N1	うんちん[sound:google-84286871-6fea7ef9-6cffa9cf-1d5685b5-db861e73.mp3]	「運賃」運費					
b,gy=9X@?<	Basic (and reversed card)-b9071	日文N3單字	うんてんせき[sound:google-a915f5f5-15b4065b-499d520c-341ff0bf-056c9ef3.mp3]	「運転席」駕駛座					
icK<ko^]c[	Basic (and reversed card)-b9071	日文N3單字	うんてんめんきょしょう[sound:google-6acfc4c9-6b44ec43-bd8ce610-b06d241a-426d4bad.mp3]	「運転免許証」駕駛執照					
p0f$u&.D@c	Basic (and reversed card)-b9071	日文N2單字	えいえん[sound:google-98a3db4d-e6c474d2-c2308fbf-cfcf2239-a1f1ecf2.mp3]	「永遠」名：永遠					N2
s(|r8r%OBm	Basic (and reversed card)-b9071	日文單字N5-N1	えいこく[sound:google-017e7583-5f9d208e-772f1fa1-8b97d258-e63175c1.mp3]	「英国」英國					
HHPV:54zIG	Basic (and reversed card)-b9071	日文N2單字	えいぶん[sound:google-a45c725a-e52d81cd-4123b73f-3d7423e0-85c48135.mp3]	「英文」名詞：英文					
scVMyfv^0U	Basic (and reversed card)-b9071	日文N3單字	えいよう[sound:google-5f03bb7a-2fb517a0-369aeff5-a036b232-30b72d33.mp3]	「栄養」名：營養					N3
Nm`l.`/LCW	Basic (and reversed card)-b9071	日文N2單字	えがお[sound:google-2a474436-c89c1122-3a05e7f7-ab936d54-f8876bf3.mp3]	「笑顔」名詞：笑臉,笑容					N2
jPz,L>l^~_	Basic (and reversed card)-b9071	日文單字N5-N1	えんかい[sound:google-999df851-d13c2b56-66c4e1c7-5f50f458-3ceb6df5.mp3]	「宴会」宴會					
kYAz&${`}0	Basic (and reversed card)-b9071	日文N2單字	えんげき[sound:google-1985c086-5a633f89-a495f5fa-8fd19627-1c9bacfb.mp3]	「演劇」戲劇					N2
M8x,yX^w,A	Basic (and reversed card)-b9071	日文單字N5-N1	えんそう[sound:google-2c518fd1-1dc87834-9ded0855-425efbad-c2e4db07.mp3]	「演奏」演奏					
"Ai#RmfQ`W@"	Basic (and reversed card)-b9071	日文N2單字	えんそく[sound:google-77e344c1-57629c53-a22fa128-09399cff-fc07ab4c.mp3]	"「遠足」名、<span style=""background-color: rgb(255, 255, 127);"">自サ</span>：遠足、郊遊。皆泛指學校的參觀學習。類：見学(公司學校都可)<br>バスで富士山へ遠足に出かける。<br>／坐巴士到富士山去郊游。"					N2
Q9te}PJN`z	Basic (and reversed card)-b9071	日文N2單字	おうさま[sound:google-c0bd316d-a461a18a-fb1fb730-947fa20f-1eb93cfc.mp3]	「王様」名詞：國王,大王					
tI?]-}+W1y	Basic (and reversed card)-b9071	日文N2單字	おうじ[sound:google-172490a9-ad3516aa-867a25f6-9557a53c-e14c3ec1.mp3]	「王子」名詞：王子					N2
rlOIi/s$/6	Basic (and reversed card)-b9071	日文N2單字	応募[sound:google-95db6014-faac5317-0e829bcd-418b903d-cd224e5d.mp3]	"「おうぼ」[名、<span style=""background-color: rgb(255, 255, 127);"">自サ</span>]應徵，報名參加---<div>募集[ぼしゅう]名・<span style=""background-color: rgb(255, 252, 121);"">他サ</span><br>「三十人<span style=""background-color: rgb(255, 255, 127);"">が</span><span style=""background-color: rgb(255, 255, 255);"">この仕事</span><span style=""background-color: rgb(211, 255, 146);"">に</span><span style=""background-color: rgb(255, 255, 127);"">応募して</span>きた」有30人來應徵(自然而然來的)<br>応募作品／應徵作品。<br>試験に応募する／應試；投考。</div>"					N3
I-ugtLJ@Ai	Basic (and reversed card)-b9071	日文N2單字	おおや[sound:google-ef5018c9-b36ffb45-86d3d616-d36e5b99-b9f74014.mp3]	「大家」名：房東					N2
iZ)3Zu6]Fq	Basic (and reversed card)-b9071	日文單字N5-N1	おく[sound:google-ca9e6860-ca2452fc-e3f1a2e7-b032b9ed-cbb9e644.mp3]	「奥」深處,內部,夫人					
ftAH-b,At,	Basic (and reversed card)-b9071	日文N2單字	おくがい[sound:google-58e21d30-a2bdbfd5-962abaa7-42e1b83a-1d424559.mp3]	"「屋外」名：屋外,露天<br>⇌「屋内」おくない<br><div>明日の屋外イベントは中止せ<span style=""background-color: rgb(254, 204, 102);"">ざるを得ない</span>よ/明天的室外活動<span style=""background-color: rgb(254, 204, 102);"">不得不</span>中止。<br>文法：Vーない＋ざるをえなかった[不得不～]表示除此之外沒別的方法。*する-しない-<span style=""background-color: rgb(254, 204, 102);"">せ</span>ざるをえない<br></div>"					N2
ESC?D1us<e	Basic (and reversed card)-b9071	日文單字N5-N1	おくない[sound:google-b687775e-26c2e176-a77c4186-44a26976-6c754085.mp3]	「屋内」屋內					
"yd;^BaF#e&"	Basic (and reversed card)-b9071	日文N3單字	おしゃれ[sound:google-082bb338-11f20fc7-8d1f33e4-b350e58e-582c7b11.mp3]	"お洒落・おしゃれ[<span style=""background-color: rgb(255, 255, 127);"">名、な、自サ</span>]：時髦、時尚、漂亮<br><span style=""background-color: rgb(255, 252, 121);"">お洒落な</span>女の人<br>若者<span style=""background-color: rgb(255, 252, 121);"">がお洒落する</span>[自サ]"					N3
K)b(_%XtfF	Basic (and reversed card)-b9071	日文單字N5-N1	おしり[sound:google-3f9f894e-56e87a4b-89877b37-a4915d1a-507d524e.mp3]	「お尻」屁股					
ke41u:YNNH	Basic (and reversed card)-b9071	日文單字N5-N1	おすすめ[sound:google-125c606d-72c529b1-edabc7ff-4d1643e9-2c740f8c.mp3]	「お勧め」建議,推薦					
dGQpv5BOiu	Basic (and reversed card)-b9071	日文N2單字	おたがい[sound:google-dcbb0018-0a9f1f79-a07c085a-5e74c6b7-31d49b03.mp3]	"「お互い」<span style=""background-color: rgb(255, 255, 127);"">名</span>：彼此、互相<br>互い<span style=""background-color: rgb(255, 170, 255);"">に</span>助け合う/ 互相幫助<br>　N＋　V於是用<span style=""background-color: rgb(255, 170, 255);"">に</span>"					N2
oLDug;$GtB	Basic (and reversed card)-b9071	日文單字N5-N1	おちゃわん[sound:google-2b1bece8-f005e56d-c6b6b30a-14f7b31e-8df8de86.mp3]	「お茶碗」飯碗,茶杯					
bolI,t91.$	Basic (and reversed card)-b9071	日文單字N5-N1	おてつだいさん[sound:google-502366df-22a0bb2a-b954f7ba-1860fc14-25ee544b.mp3]	「お手伝いさん」女傭人,保母					
P8KlF_/Wqw	Basic (and reversed card)-b9071	日文單字N5-N1	おもいで[sound:google-2bc94a37-15f47132-14ba02ff-08bc9006-b646535d.mp3]	「思い出」回憶					
"s/^s#1g#.>"	Basic (and reversed card)-b9071	日文單字N5-N1	おれい[sound:google-d0c78219-8fbfb8f8-e29adbc7-fed0488d-6dd2c6e5.mp3]	「お礼」謝意,禮物,行禮					
odNo44wi<_	Basic (and reversed card)-b9071	日文文法	よう　「像...一樣的」「如...似的」	あなたに会えるなんて、まるで夢を見ているようだ(竟然能和你相遇,簡直像作夢一樣)[sound:rec1551885182.mp3][sound:021.mp3]					
t<.Q(&LE_U	Basic (and reversed card)-b9071	日文文法	なくてもいい　　「不...也行」「用不著...也可以」	忙しい人は出席しなくてもいいです(忙的人也可以不用參加)[sound:rec1551885444.mp3][sound:022.mp3]					
o>@$W)%&lo	Basic (and reversed card)-b9071	日文文法	なくてもかまわない　　「不會...也行」「用不著...也沒關係」	日曜日だから、早く起きなくてもかまいません　　[sound:google-8c534c45-1612bc7e-11b6a2bc-b42aaf53-6d8fd357.mp3]<div>[sound:023.mp3]</div>					
j(1{cXX+Y5	Basic (and reversed card)-b9071	1.每日日文文法	かた　「...法」「...樣子」	"この村への<span style=""background-color: rgb(255, 255, 127);"">行きかた</span>を教えてください。[sound:google-8ad31750-6673d45b-f3488edf-23f97219-fb1e19ce.mp3][sound:024.mp3]<br>&lt;文法&gt;<br>V<del>ます</del>＋方<br>食べ方-吃的方式<br>読み方-讀法"					N4文法
k=I,xe~q<*	Basic (and reversed card)-b9071	1.每日日文文法	なさい　　「要...」「請...」	紙の表に、名前と住所をかきなさい(在紙的正面,寫下姓名與地址)<div>[sound:google-3578c1d9-56410794-a7c639fc-228e561c-8437bb91.mp3][sound:025.mp3]<br>文法：給我...（委婉一點命令形）L33<br>Vますーます<br>+なさい<br></div>					N4文法
ekH0PD;M}p	Basic (and reversed card)-b9071	日文單字N5-N1	おんがくか[sound:google-cda53980-ed9b926b-d66df0ff-815915cd-6f8b7d1f.mp3]	「音楽家」音樂家					
c%[vl5z^s+	Basic (and reversed card)-b9071	日文N2單字	おんしつ[sound:google-9abf4be2-bdcb2981-a431ee60-931fc4ac-72222d41.mp3]	「温室」名詞：溫室					
B&^z]-@cR{	Basic (and reversed card)-b9071	日文單字N5-N1	おんど[sound:google-9502d9d4-692c0092-275d475d-d5ce4efd-d833ff67.mp3]	「温度」溫度					
nQc.Ke}7v,	Basic (and reversed card)-b9071	日文單字N5-N1	おんなのひと[sound:google-5652e413-c77d434b-98d7a3f9-72999186-4e687b15.mp3]	「女の人」女人					
l2vny6zTvP	Basic (and reversed card)-b9071	日文N2單字	おんぶ[sound:google-06a7190b-252cf74f-ccb2a1f4-3999954f-a0c1d1a3.mp3]	"「おんぶ」【名・他サ】揹,倚靠別人(金援)<br>母の背中<span style=""background-color: rgb(206, 252, 153);"">に</span>赤ん坊<span style=""background-color: rgb(255, 255, 127);"">をおんぶする</span>。 /媽媽背小孩。"					N2
"O5H#{L;;FE"	Basic (and reversed card)-b9071	日文單字N5-N1	かいいん[sound:google-90bd3804-eb030eba-faff2153-d6b1b553-11e0dbf9.mp3]	「会員」會員					
"bro#E/HihE"	Basic (and reversed card)-b9071	日文單字N5-N1	えいが[sound:google-a2bd2355-2b42f998-e3ac7726-9f9005a2-d32177e9.mp3]	「映画」 繪畫					
dCz~Gw`gb1	Basic (and reversed card)-b9071	日文單字N5-N1	かいがい[sound:google-473b2e7a-0a26dc2d-24504f9e-ffd6ed17-4ae4cda7.mp3]	「海外」海外,國外					
M?l@cxV+Lr	Basic (and reversed card)-b9071	日文單字N5-N1	かいかん[sound:google-d3c9ad5e-ec71e407-3effda4f-26681083-93c8a558.mp3]	「会館」會館					
yYwah!^?%5	Basic (and reversed card)-b9071	日文N2單字	かいけつ[sound:google-319c42c6-d51052a4-22d35b26-0dd61fc7-35a26bfd.mp3]	"「解決」[名、<span style=""background-color: rgb(255, 255, 127);"">自他サ</span>]解決<br>問題<span style=""background-color: rgb(255, 255, 127);"">を解決する</span>(人為來解決)<br>事件<span style=""background-color: rgb(255, 255, 127);"">が解決する</span>(N年前事件已經解決了)工作上常用"					N1 N2
dsI9:,$CuN	Basic (and reversed card)-b9071	日文N2單字	かいしゅう[sound:google-c8677021-c4448ad9-503ca15c-c2af2eb4-728c1213.mp3]	「回収」[名、他サ]回收、收回<br>五億の回収する<br>ごおく<br><ruby>廃品回収<rt>はいひんかいしゅう</rt></ruby>／回收廢品。					N2
q=4rvx8.3{	Basic (and reversed card)-b9071	日文單字N5-N1	がいしゅつ[sound:google-ec4d25b3-178a09a4-6a657e05-da4213ee-bbc5f4d6.mp3]	「外出」外出					
yC%:)O0luL	Basic (and reversed card)-b9071	日文N2單字	かいすいよく[sound:google-a4ff1852-ea19e3d2-0941844b-5ff1496e-cecbe413.mp3]	「海水浴」名：海水浴,海邊玩水					N2
vnWW6gmI&(	Basic (and reversed card)-b9071	日文N2單字	かいすうけん[sound:google-f901b4a2-09e7e1f5-608dbe5f-ee4922cb-a353d53c.mp3]	「回数券」名：回數券<br>一次一張的票（入場券・乗車券などの何回分かの券をつづり合わせたもの。）					
HS]XP=fE_|	Basic (and reversed card)-b9071	日文N2單字	かいせつ[sound:google-3949bc3b-cce030b6-6e2773b2-88ef0afc-33e8b98f.mp3]	「解説」名。他サ：解說					
"C#E/R=3yPm"	Basic (and reversed card)-b9071	日文單字N5-N1	かいちょう[sound:google-ad026d88-c5dbb60c-5fff4ce5-d4d3c901-206bce8e.mp3]	「会長」會長					
qt+vLdSy&1	Basic (and reversed card)-b9071	日文單字N5-N1	がか[sound:google-f9d0830b-e67cf334-9313023e-1bc6fc39-49c085c6.mp3]	「画家」畫家					
vZ1[p(q%|p	Basic (and reversed card)-b9071	日文N2單字	かかく[sound:google-7c012371-f5ac1812-57f6c89d-6fb9afbc-8bcbda58.mp3]	「価格」名：價格					
fOlYgM*-M7	Basic (and reversed card)-b9071	日文單字N5-N1	かがく[sound:google-c961645b-29111e9e-43714a0b-b5678bec-98248aac.mp3]	「科学」化學					
ql{[8k|%by	Basic (and reversed card)-b9071	日文N2單字	かかり[sound:google-039508f0-268bd65c-30b2000c-1d140da4-d69a756c.mp3]	「係り」名：擔當者,關係,牽連<br><div>類：じむいん 事務員 行政人員<br>係りの者が応対する。／相關負責人。<br></div>					N2
Mz+4a<{>bW	Basic (and reversed card)-b9071	日文單字N5-N1	かきとめ[sound:google-541f6ffe-d7da2205-554034db-c91b067e-759b9e87.mp3]	「書留」掛號					
"J{2#&.`US%"	Basic (and reversed card)-b9071	日文單字N5-N1	かきとり[sound:google-19441387-c7b20870-108c8071-77968821-b85438cb.mp3]	「書き取り」抄寫,默寫					
Jy,fqB5PX~	Basic (and reversed card)-b9071	日文單字N5-N1	かぐ[sound:google-402ad0f8-36bdcf13-8ae22e3b-ccf033ea-0588d181.mp3]	「家具」家具					
ENfXYz2Fif	Basic (and reversed card)-b9071	日文N3單字	かくえきていしゃ[sound:google-b86ce88a-3de9adb9-19dbaa4c-aeb118c3-c35383a0.mp3]	「各駅停車」每站都停					
c!IxEvDG+H	Basic (and reversed card)-b9071	日文N2單字	かくご[sound:google-dbf4e2b5-11935ac4-a728cc77-9a82e8df-89bb386a.mp3]	"「覚悟」名‧自他サ：覺悟 精神準備 決心<div>類：けっこう 決行 毅然實行<br><div>覚悟<span style=""background-color: rgb(255, 255, 127);"">を決める</span>。 定決心。</div>
<div>長期戦[ちょう きせん]も覚悟していたが、マンションが早期に売却[ばいきゃく]できて良かった。</div>
<div>原本已經做好長期抗戰的心理準備,沒想到大廈很快就賣出去, 真是太好了。[sound:406.mov]</div></div>"					N2
K@>5<jz=N^	Basic (and reversed card)-b9071	日文單字N5-N1	がくしゃ[sound:google-361378e3-2d4ec25a-7ef31ee2-feb11847-1e4db7ab.mp3]	「学者」學者					
pj=sMF0aDI	Basic (and reversed card)-b9071	日文N2單字	学習「がくしゅう」	"「学習」名、<span style=""background-color: rgb(255, 255, 127);"">他サ</span>：學習<br><span style=""background-color: rgb(206, 252, 153);"">＝学ぶ[まなぶ]＝習う[ならう] 全他V</span><br><div>英語<span style=""background-color: rgb(255, 255, 127);"">を学習する</span>。 學習英文。</div>
<div>本校では、<ruby>年間<rt>ねんかん</rt></ruby>の<ruby>学習計画<rt>がくしゅうけいかく</rt></ruby>に沿って授業を進めています。</div>
<div>本校之授課進度乃是依循年度學習計畫予以安排。[sound:411.mov]</div>"					N2
D3f32aZ~;A	Basic (and reversed card)-b9071	日文N3單字	かくにん[sound:google-f9039cf5-676cf540-96723ac0-3124004e-58fc4d3a.mp3]	"「確認」名、他V<br><ruby>上司<rt>じょうし</rt></ruby><span style=""background-color: rgb(204, 255, 102);"">に</span>それ<span style=""background-color: rgb(255, 255, 102);"">を</span>確認する<br>　　&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; が　　できる（V可能）去跟上司確認<br>自V表客觀<br>＝確かめる[他Ｖ]確認,弄清,查明"					N3
pS_`W[8RMw	Basic (and reversed card)-b9071	日文單字N5-N1	がくひ[sound:google-4d81a3e3-112d59c8-6de09175-ac466a65-7f73817f.mp3]	「学費」學費					
r6LK{OV9G%	Basic (and reversed card)-b9071	日文單字N5-N1	がくぶ[sound:google-7d834ebe-c5b23daa-bac099ad-9c35a49b-736ef4a7.mp3]	「学部」院, 系					
O!!G0lX8WY	Basic (and reversed card)-b9071	日文單字N5-N1	かくやす[sound:google-024dd518-2510f460-bef75ed7-1b23ffe3-9928dcde.mp3]	「格安」價格低廉					
BOuv~>vmdx	Basic (and reversed card)-b9071	日文N2單字	がくりょく[sound:google-61005b13-25aebb57-9a84e5ff-0f05bd9d-337f85b7.mp3]	「学力」【名】&nbsp; 學力，學習實力。通過系統學習所獲得的能力。學力					
